"","last_trt","resist_class","X","resist_id","lowsev_fire","rx_pile","mech_under","modsev_fire","highsev_fire","diff.1.to.2","area_ha","test.high","test.mod","test.low","resist_class_f"
"1208",2017,"High resistance",4812,7962,0,2,1,0,0,1,0.00183035006296268,3,2,1,"High resistance"
"1209",2017,"High resistance",5151,8681,0,4,0,0,0,14,0.0000154594952069601,4,4,0,"High resistance"
"1210",2017,"High resistance",5152,8682,0,4,0,0,0,13,0.00488162730133554,4,4,0,"High resistance"
"1211",2017,"High resistance",5158,8692,0,2,0,0,0,1,0.0000000812855498281753,2,2,0,"High resistance"
"1212",2017,"High resistance",5159,8693,0,4,0,0,0,13,0.000672491296733642,4,4,0,"High resistance"
"1213",2017,"High resistance",5165,8699,0,3,0,0,0,13,0.00479884452122114,3,3,0,"High resistance"
"1214",2017,"High resistance",5175,8712,0,6,0,0,0,14,0.00240576333309,6,6,0,"High resistance"
"1215",2017,"High resistance",5185,8722,0,4,0,0,0,1,0.000000284252017700187,4,4,0,"High resistance"
"1216",2017,"High resistance",5186,8723,0,3,0,0,0,1,0.000000000225922849494964,3,3,0,"High resistance"
"1217",2017,"Low resistance",513,773,0,0,1,0,0,2017,2.65680008986968,1,0,1,"Low resistance"
"1218",2017,"Low resistance",1121,1749,0,0,1,0,0,2017,0,1,0,1,"Low resistance"
"1219",2017,"Low resistance",1410,2273,0,0,1,0,0,2017,0.0000000530004967004061,1,0,1,"Low resistance"
"1220",2017,"Low resistance",4229,7099,0,0,1,0,0,2017,4.78772958291441,1,0,1,"Low resistance"
"1221",2017,"Low resistance",4681,7809,0,0,1,0,0,2017,0.0000000000000284639008954931,1,0,1,"Low resistance"
"1222",2017,"Moderate resistance",103,143,1,0,0,0,0,2017,0.000127767712756759,1,1,0,"Moderate resistance"
"1223",2017,"Moderate resistance",118,161,1,0,1,0,0,28,1.23892564740448,2,1,1,"Moderate resistance"
"1224",2017,"Moderate resistance",182,237,0,1,0,0,0,2017,0.00000141253502185148,1,1,0,"Moderate resistance"
"1225",2017,"Moderate resistance",237,300,1,0,0,0,0,2017,132.704231909677,1,1,0,"Moderate resistance"
"1226",2017,"Moderate resistance",238,302,0,0,0,1,0,2017,48.7026088835453,1,1,0,"Moderate resistance"
"1227",2017,"Moderate resistance",241,310,0,0,1,1,0,32,2.75579348643011,2,1,1,"Moderate resistance"
"1228",2017,"Moderate resistance",242,311,1,0,1,0,0,32,1.25446798151245,2,1,1,"Moderate resistance"
"1229",2017,"Moderate resistance",245,316,0,0,1,1,0,31,2.89539853019594,2,1,1,"Moderate resistance"
"1230",2017,"Moderate resistance",246,317,1,0,1,0,0,31,4.35702073039396,2,1,1,"Moderate resistance"
"1231",2017,"Moderate resistance",249,323,0,0,1,1,0,30,8.7712562642301,2,1,1,"Moderate resistance"
"1232",2017,"Moderate resistance",250,326,1,0,1,0,0,30,11.1948480656046,2,1,1,"Moderate resistance"
"1233",2017,"Moderate resistance",309,431,0,1,0,0,0,2017,0.000000000000389991328120232,1,1,0,"Moderate resistance"
"1234",2017,"Moderate resistance",1408,2271,0,0,2,0,0,44,0.000229202069141973,2,0,2,"Moderate resistance"
"1235",2017,"Moderate resistance",1413,2276,0,1,2,0,0,26,1.15157566269455,3,1,2,"Moderate resistance"
"1236",2017,"Moderate resistance",1414,2277,0,1,3,0,0,26,0.325308493273612,4,1,3,"Moderate resistance"
"1237",2017,"Moderate resistance",1416,2278,0,1,2,0,0,26,0.09842760808639,3,1,2,"Moderate resistance"
"1238",2017,"Moderate resistance",1418,2279,0,1,1,0,0,26,0.00000000000103803472484287,2,1,1,"Moderate resistance"
"1239",2017,"Moderate resistance",1420,2281,0,1,1,0,0,2017,1.31225286917496,2,1,1,"Moderate resistance"
"1240",2017,"Moderate resistance",1422,2282,0,1,2,0,0,44,2.06227806974943,3,1,2,"Moderate resistance"
"1241",2017,"Moderate resistance",1424,2284,0,1,1,0,0,44,0.485097292492055,2,1,1,"Moderate resistance"
"1242",2017,"Moderate resistance",1426,2286,0,1,0,0,0,2017,0.326474218072301,1,1,0,"Moderate resistance"
"1243",2017,"Moderate resistance",2924,4812,1,0,0,0,0,2017,2.37029797390375,1,1,0,"Moderate resistance"
"1244",2017,"Moderate resistance",2925,4819,0,0,0,1,0,2017,3.34926227015836,1,1,0,"Moderate resistance"
"1245",2017,"Moderate resistance",3397,6077,0,1,0,0,0,2017,0,1,1,0,"Moderate resistance"
"1246",2017,"Moderate resistance",4775,7915,1,0,0,0,0,2017,1.85067017325978,1,1,0,"Moderate resistance"
"1247",2017,"Moderate resistance",4776,7917,0,0,0,1,0,2017,0.131514671236937,1,1,0,"Moderate resistance"
"1248",2017,"Moderate resistance",5149,8679,0,3,0,0,0,18,0.0000786984541399743,3,3,0,"Moderate resistance"
"1249",2017,"Moderate resistance",5166,8700,0,2,0,0,0,42,0.0123166758334897,2,2,0,"Moderate resistance"
"1250",2017,"Moderate resistance",5171,8706,0,4,0,0,0,18,0.000397101375360268,4,4,0,"Moderate resistance"
"1251",2017,"Moderate resistance",5172,8707,0,5,0,0,0,18,0.0438585011773968,5,5,0,"Moderate resistance"
"1252",2017,"Moderate resistance",5176,8713,0,5,0,0,0,18,0.000238951023211121,5,5,0,"Moderate resistance"
"1253",2017,"Moderate resistance",5177,8714,0,4,0,0,0,19,0.00416667409766019,4,4,0,"Moderate resistance"
"1254",2017,"Moderate resistance",5178,8715,0,5,0,0,0,19,0.0000000380913525077631,5,5,0,"Moderate resistance"
"1255",2017,"Moderate resistance",5179,8716,0,6,0,0,0,18,0.0058775635830294,6,6,0,"Moderate resistance"
"1256",2017,"Moderate resistance",5180,8717,0,5,0,0,0,18,0.0076632267500725,5,5,0,"Moderate resistance"
"1257",2017,"Moderate resistance",5181,8718,0,4,0,0,0,18,0.00000123493787159532,4,4,0,"Moderate resistance"
"1258",2017,"Moderate resistance",5182,8719,0,4,0,0,0,22,0.00000333187410048481,4,4,0,"Moderate resistance"
"1259",2017,"Moderate resistance",5183,8720,0,2,0,0,0,46,0.0315724049001691,2,2,0,"Moderate resistance"
"1260",2017,"Moderate resistance",5184,8721,0,3,0,0,0,22,6.16421282513064,3,3,0,"Moderate resistance"
"1261",2017,"Moderate resistance",5189,8726,0,2,0,0,0,22,0.00530537540151418,2,2,0,"Moderate resistance"
"1262",2017,"Moderate resistance",5190,8727,0,1,0,0,0,2017,0.0493615532446258,1,1,0,"Moderate resistance"
"1263",2018,"High resistance",92,129,0,0,1,1,0,3,1.0273237893647,2,1,1,"High resistance"
"1264",2018,"High resistance",127,174,1,0,2,0,0,1,0.0376552392903948,3,1,2,"High resistance"
"1265",2018,"High resistance",139,187,1,0,1,0,0,1,0.0962777497655072,2,1,1,"High resistance"
"1266",2018,"High resistance",143,191,0,1,1,0,0,1,2.15136884297098,2,1,1,"High resistance"
"1267",2018,"High resistance",144,192,0,1,2,0,0,1,2.07816995169533,3,1,2,"High resistance"
"1268",2018,"High resistance",265,349,0,1,2,0,0,2,1.35761439464212,3,1,2,"High resistance"
"1269",2018,"High resistance",266,349,0,1,2,0,0,0,1.35761439464212,3,1,2,"High resistance"
"1270",2018,"High resistance",267,350,1,1,2,0,0,1,1.20242783798002,4,2,2,"High resistance"
"1271",2018,"High resistance",268,350,1,1,2,0,0,0,1.20242783798002,4,2,2,"High resistance"
"1272",2018,"High resistance",278,365,0,1,3,0,0,2,0.302019073330754,4,1,3,"High resistance"
"1273",2018,"High resistance",279,365,0,1,3,0,0,0,0.302019073330754,4,1,3,"High resistance"
"1274",2018,"High resistance",280,367,1,1,3,0,0,1,0.0634850266465015,5,2,3,"High resistance"
"1275",2018,"High resistance",281,367,1,1,3,0,0,0,0.0634850266465015,5,2,3,"High resistance"
"1276",2018,"High resistance",290,387,0,2,3,0,0,2,0.0000000000000251020537689328,5,2,3,"High resistance"
"1277",2018,"High resistance",291,387,0,2,3,0,0,0,0.0000000000000251020537689328,5,2,3,"High resistance"
"1278",2018,"High resistance",297,418,0,2,1,0,0,1,0.0000000000000189830653618025,3,2,1,"High resistance"
"1279",2018,"High resistance",302,424,0,3,3,0,0,1,3.04493754781414,6,3,3,"High resistance"
"1280",2018,"High resistance",303,424,0,3,3,0,0,0,3.04493754781414,6,3,3,"High resistance"
"1281",2018,"High resistance",305,426,1,3,3,0,0,1,0.924256709592801,7,4,3,"High resistance"
"1282",2018,"High resistance",306,426,1,3,3,0,0,0,0.924256709592801,7,4,3,"High resistance"
"1283",2018,"High resistance",331,482,0,1,4,0,0,2,0.118181724232703,5,1,4,"High resistance"
"1284",2018,"High resistance",332,482,0,1,4,0,0,0,0.118181724232703,5,1,4,"High resistance"
"1285",2018,"High resistance",333,483,0,1,3,0,0,2,0.0174898614436039,4,1,3,"High resistance"
"1286",2018,"High resistance",334,483,0,1,3,0,0,0,0.0174898614436039,4,1,3,"High resistance"
"1287",2018,"High resistance",335,485,0,3,4,0,0,1,2.20415449052826,7,3,4,"High resistance"
"1288",2018,"High resistance",336,485,0,3,4,0,0,0,2.20415449052826,7,3,4,"High resistance"
"1289",2018,"High resistance",338,487,1,3,4,0,0,1,0.50589047043613,8,4,4,"High resistance"
"1290",2018,"High resistance",339,487,1,3,4,0,0,0,0.50589047043613,8,4,4,"High resistance"
"1291",2018,"High resistance",372,539,1,0,0,1,0,0,0.000000059619382591336,2,2,0,"High resistance"
"1292",2018,"High resistance",379,553,0,0,1,1,0,3,1.06685747284805,2,1,1,"High resistance"
"1293",2018,"High resistance",380,555,1,0,1,0,0,3,1.2809070900469,2,1,1,"High resistance"
"1294",2018,"High resistance",397,579,1,0,1,0,0,3,3.8269998922797,2,1,1,"High resistance"
"1295",2018,"High resistance",399,581,0,0,1,1,0,3,4.59872091199275,2,1,1,"High resistance"
"1296",2018,"High resistance",431,629,0,0,2,1,0,3,0.000928285331977531,3,1,2,"High resistance"
"1297",2018,"High resistance",440,641,1,0,1,0,0,3,18.1065300267823,2,1,1,"High resistance"
"1298",2018,"High resistance",441,643,1,0,2,0,0,3,0.252296110325474,3,1,2,"High resistance"
"1299",2018,"High resistance",442,646,0,0,1,1,0,3,7.20997682159266,2,1,1,"High resistance"
"1300",2018,"High resistance",523,787,1,0,1,0,0,3,1.49697346332963,2,1,1,"High resistance"
"1301",2018,"High resistance",524,789,0,0,1,1,0,3,1.33731948124487,2,1,1,"High resistance"
"1302",2018,"High resistance",595,890,0,1,1,1,0,3,0.132169373123121,3,2,1,"High resistance"
"1303",2018,"High resistance",597,892,0,0,1,1,0,3,1.02318717019175,2,1,1,"High resistance"
"1304",2018,"High resistance",598,894,1,0,1,0,0,3,2.09709820145143,2,1,1,"High resistance"
"1305",2018,"High resistance",609,911,0,0,1,1,0,3,0.0000000000000116415321826935,2,1,1,"High resistance"
"1306",2018,"High resistance",610,912,1,0,1,0,0,3,0,2,1,1,"High resistance"
"1307",2018,"High resistance",744,1166,1,0,1,0,0,2,0.264442663515022,2,1,1,"High resistance"
"1308",2018,"High resistance",852,1306,1,1,2,0,0,2,0.00000000000000654836185276508,4,2,2,"High resistance"
"1309",2018,"High resistance",859,1331,1,1,1,0,0,2,0.0000000000000189174897968769,3,2,1,"High resistance"
"1310",2018,"High resistance",860,1331,1,1,1,0,0,0,0.0000000000000189174897968769,3,2,1,"High resistance"
"1311",2018,"High resistance",861,1332,1,2,2,0,0,2,0.00000000124742140722419,5,3,2,"High resistance"
"1312",2018,"High resistance",862,1332,1,2,2,0,0,0,0.00000000124742140722419,5,3,2,"High resistance"
"1313",2018,"High resistance",864,1336,0,2,2,0,0,2,0.00000000000000586624082643539,4,2,2,"High resistance"
"1314",2018,"High resistance",865,1336,0,2,2,0,0,0,0.00000000000000586624082643539,4,2,2,"High resistance"
"1315",2018,"High resistance",919,1506,1,1,0,0,0,2,0.0381447787961341,2,2,0,"High resistance"
"1316",2018,"High resistance",1184,1923,0,1,2,0,0,1,0.178284896233986,3,1,2,"High resistance"
"1317",2018,"High resistance",1407,2270,0,1,2,0,0,1,0.0138898937402293,3,1,2,"High resistance"
"1318",2018,"High resistance",1409,2272,0,1,1,0,0,1,0.217624869197453,2,1,1,"High resistance"
"1319",2018,"High resistance",1411,2274,0,2,1,0,0,1,0,3,2,1,"High resistance"
"1320",2018,"High resistance",1412,2275,0,2,2,0,0,1,0.000000111037747410592,4,2,2,"High resistance"
"1321",2018,"High resistance",1419,2280,0,2,1,0,0,1,0.000000052092794410874,3,2,1,"High resistance"
"1322",2018,"High resistance",1425,2285,0,2,0,0,0,1,0.000000020870438311249,2,2,0,"High resistance"
"1323",2018,"High resistance",2023,3314,0,1,3,0,0,0,0.00000000000428307991295895,4,1,3,"High resistance"
"1324",2018,"High resistance",2025,3315,0,1,2,0,0,0,0.0000000000245903988614713,3,1,2,"High resistance"
"1325",2018,"High resistance",2027,3317,0,1,2,0,0,2,0.000000000000000367595710815127,3,1,2,"High resistance"
"1326",2018,"High resistance",2200,3589,0,1,2,0,0,5,0.0000000000000000000275821032680312,3,1,2,"High resistance"
"1327",2018,"High resistance",2245,3678,0,1,3,0,0,2,0.00000000000000582076609134674,4,1,3,"High resistance"
"1328",2018,"High resistance",2247,3680,0,1,4,0,0,2,0.0000000000000000000000271050543121376,5,1,4,"High resistance"
"1329",2018,"High resistance",2291,3761,0,1,3,0,0,6,0.00000000000156998311851009,4,1,3,"High resistance"
"1330",2018,"High resistance",2292,3762,0,1,2,0,0,6,0.00000000000432355840018772,3,1,2,"High resistance"
"1331",2018,"High resistance",2293,3763,0,1,2,0,0,6,4.4893861876238,3,1,2,"High resistance"
"1332",2018,"High resistance",2294,3764,0,1,1,0,0,6,0.00000000101374113250508,2,1,1,"High resistance"
"1333",2018,"High resistance",2295,3765,0,1,2,0,0,6,0.000000000000559799480381873,3,1,2,"High resistance"
"1334",2018,"High resistance",2296,3765,0,1,2,0,0,0,0.000000000000559799480381873,3,1,2,"High resistance"
"1335",2018,"High resistance",2301,3776,0,1,4,0,0,6,1.2144925946166,5,1,4,"High resistance"
"1336",2018,"High resistance",2302,3777,0,1,3,0,0,6,6.30409643728818,4,1,3,"High resistance"
"1337",2018,"High resistance",2384,3985,0,1,5,0,0,2,0.000000000000205182004719973,6,1,5,"High resistance"
"1338",2018,"High resistance",2418,4038,0,2,3,0,0,5,0.00000000000000000035527136788005,5,2,3,"High resistance"
"1339",2018,"High resistance",2461,4102,0,2,4,0,0,2,0.0000000000000311306536104894,6,2,4,"High resistance"
"1340",2018,"High resistance",2467,4112,0,2,3,0,0,2,0.000000563461577985436,5,2,3,"High resistance"
"1341",2018,"High resistance",2469,4115,0,1,4,0,0,6,0.00000000716444628778845,5,1,4,"High resistance"
"1342",2018,"High resistance",2473,4120,0,1,3,0,0,6,0.00000771814411964442,4,1,3,"High resistance"
"1343",2018,"High resistance",2475,4123,0,2,2,0,0,2,0.000115291655846698,4,2,2,"High resistance"
"1344",2018,"High resistance",2483,4143,0,2,3,0,0,2,0.0000244694858009893,5,2,3,"High resistance"
"1345",2018,"High resistance",2484,4145,0,1,4,0,0,5,0.0000000036785683410534,5,1,4,"High resistance"
"1346",2018,"High resistance",2485,4146,0,1,5,0,0,5,0.0000000392540885513881,6,1,5,"High resistance"
"1347",2018,"High resistance",2486,4147,0,2,5,0,0,2,0.00000000114682479761541,7,2,5,"High resistance"
"1348",2018,"High resistance",2488,4149,0,2,4,0,0,2,0.0000000000000000028421709430404,6,2,4,"High resistance"
"1349",2018,"High resistance",2490,4155,0,1,3,0,0,5,0.0000000157663019841693,4,1,3,"High resistance"
"1350",2018,"High resistance",2493,4162,0,1,5,0,0,6,0.000000000000634041796843121,6,1,5,"High resistance"
"1351",2018,"High resistance",2495,4164,0,1,2,0,0,6,0.0000687464353027281,3,1,2,"High resistance"
"1352",2018,"High resistance",2496,4165,0,1,3,0,0,6,0.0000189382857615073,4,1,3,"High resistance"
"1353",2018,"High resistance",2502,4171,0,1,5,0,0,6,0.00000000520699977641925,6,1,5,"High resistance"
"1354",2018,"High resistance",2506,4182,0,1,4,0,0,6,0.00000000089219526993034,5,1,4,"High resistance"
"1355",2018,"High resistance",2507,4183,0,2,5,0,0,5,0.0000000000000953642498302543,7,2,5,"High resistance"
"1356",2018,"High resistance",2508,4184,0,2,4,0,0,5,0.0000542858739456278,6,2,4,"High resistance"
"1357",2018,"High resistance",2510,4186,0,2,3,0,0,5,0.0000000000000445501968648898,5,2,3,"High resistance"
"1358",2018,"High resistance",2514,4196,0,2,4,0,0,5,0.0000000000000249867238011348,6,2,4,"High resistance"
"1359",2018,"High resistance",2522,4212,0,1,3,0,0,6,0.000000000000000000000346944695195361,4,1,3,"High resistance"
"1360",2018,"High resistance",2536,4230,0,1,2,0,0,6,0.00000000000290671096081496,3,1,2,"High resistance"
"1361",2018,"High resistance",2542,4239,0,1,3,0,0,6,0.000117623197022476,4,1,3,"High resistance"
"1362",2018,"High resistance",2591,4318,0,1,3,0,0,6,0.273729764807189,4,1,3,"High resistance"
"1363",2018,"High resistance",2592,4319,0,1,2,0,0,6,0.713363958016341,3,1,2,"High resistance"
"1364",2018,"High resistance",2596,4323,0,1,2,0,0,6,0.000341125325766188,3,1,2,"High resistance"
"1365",2018,"High resistance",2598,4325,0,1,1,0,0,6,0.421553386364873,2,1,1,"High resistance"
"1366",2018,"High resistance",2609,4339,0,1,2,0,0,6,0.224968570937158,3,1,2,"High resistance"
"1367",2018,"High resistance",2614,4346,0,1,3,0,0,6,0.0000000278820167295635,4,1,3,"High resistance"
"1368",2018,"High resistance",2617,4349,0,1,3,0,0,6,0.470408296855499,4,1,3,"High resistance"
"1369",2018,"High resistance",2622,4354,0,1,4,0,0,6,0.754388393866574,5,1,4,"High resistance"
"1370",2018,"High resistance",2648,4385,0,1,3,0,0,6,0.000000000321264906233409,4,1,3,"High resistance"
"1371",2018,"High resistance",2654,4392,0,1,3,0,0,6,0.000000000000000727595761418343,4,1,3,"High resistance"
"1372",2018,"High resistance",2657,4396,0,1,5,0,0,6,0.000000000103482307167724,6,1,5,"High resistance"
"1373",2018,"High resistance",2658,4402,0,1,4,0,0,6,0.00000000396971590816975,5,1,4,"High resistance"
"1374",2018,"High resistance",2659,4403,0,1,2,0,0,6,0.288422751938923,3,1,2,"High resistance"
"1375",2018,"High resistance",2661,4406,0,1,4,0,0,6,0.106619566408583,5,1,4,"High resistance"
"1376",2018,"High resistance",2663,4410,0,1,3,0,0,6,0.779001083175986,4,1,3,"High resistance"
"1377",2018,"High resistance",2674,4427,0,1,3,0,0,6,0.0154376399123577,4,1,3,"High resistance"
"1378",2018,"High resistance",2694,4450,0,2,3,0,0,6,0.000000000000023283064365387,5,2,3,"High resistance"
"1379",2018,"High resistance",2695,4450,0,2,3,0,0,0,0.000000000000023283064365387,5,2,3,"High resistance"
"1380",2018,"High resistance",2696,4451,0,2,3,0,0,6,0.012333314873185,5,2,3,"High resistance"
"1381",2018,"High resistance",2699,4455,0,1,3,0,0,6,0.0000000174830900505185,4,1,3,"High resistance"
"1382",2018,"High resistance",2700,4457,0,2,2,0,0,6,0.000000414379880324398,4,2,2,"High resistance"
"1383",2018,"High resistance",2701,4458,0,2,2,0,0,6,1.72456856174301,4,2,2,"High resistance"
"1384",2018,"High resistance",2705,4463,0,2,1,0,0,6,0.0129058975184815,3,2,1,"High resistance"
"1385",2018,"High resistance",2708,4475,0,1,2,0,0,6,0.0000000246140321100263,3,1,2,"High resistance"
"1386",2018,"High resistance",2709,4476,0,1,3,0,0,6,0.0000000285257963696495,4,1,3,"High resistance"
"1387",2018,"High resistance",2710,4478,0,1,4,0,0,6,0.00000000000000000011518563880486,5,1,4,"High resistance"
"1388",2018,"High resistance",2711,4484,0,2,3,0,0,6,0.345217020339004,5,2,3,"High resistance"
"1389",2018,"High resistance",2715,4492,0,2,4,0,0,6,0.159748614337784,6,2,4,"High resistance"
"1390",2018,"High resistance",2716,4494,0,2,3,0,0,6,0.0000000000347663603683657,5,2,3,"High resistance"
"1391",2018,"High resistance",2719,4499,0,1,5,0,0,6,0.0000000000000000908190298139211,6,1,5,"High resistance"
"1392",2018,"High resistance",2720,4500,0,1,4,0,0,6,0.0000000917696510441601,5,1,4,"High resistance"
"1393",2018,"High resistance",2721,4501,0,2,5,0,0,6,0.0000000000000116415321826935,7,2,5,"High resistance"
"1394",2018,"High resistance",2722,4501,0,2,5,0,0,0,0.0000000000000116415321826935,7,2,5,"High resistance"
"1395",2018,"High resistance",2725,4513,0,2,2,0,0,6,0.000000000362115679308772,4,2,2,"High resistance"
"1396",2018,"High resistance",2727,4517,0,2,3,0,0,6,0.00000000265821360515353,5,2,3,"High resistance"
"1397",2018,"High resistance",2783,4588,0,1,4,0,0,2,0.0000000142264587339014,5,1,4,"High resistance"
"1398",2018,"High resistance",2784,4589,0,1,4,0,0,6,0.000775070264126407,5,1,4,"High resistance"
"1399",2018,"High resistance",2785,4591,0,1,5,0,0,2,0.00000000736628240476378,6,1,5,"High resistance"
"1400",2018,"High resistance",2806,4619,0,1,3,0,0,6,0.0330119895240117,4,1,3,"High resistance"
"1401",2018,"High resistance",2810,4624,0,1,2,0,0,6,0.0367233679438272,3,1,2,"High resistance"
"1402",2018,"High resistance",2813,4628,0,1,3,0,0,6,0.0044137822910714,4,1,3,"High resistance"
"1403",2018,"High resistance",2814,4629,0,1,4,0,0,6,0.0727965215184348,5,1,4,"High resistance"
"1404",2018,"High resistance",2815,4630,0,1,2,0,0,6,0.0248918969654349,3,1,2,"High resistance"
"1405",2018,"High resistance",2816,4631,0,1,3,0,0,6,0.0000000388245222550765,4,1,3,"High resistance"
"1406",2018,"High resistance",2820,4640,0,1,3,0,0,6,0.241930515029622,4,1,3,"High resistance"
"1407",2018,"High resistance",2822,4643,0,1,2,0,0,6,0.15823298981778,3,1,2,"High resistance"
"1408",2018,"High resistance",2823,4644,0,1,3,0,0,6,0.0757992515314249,4,1,3,"High resistance"
"1409",2018,"High resistance",2875,4699,2,0,2,0,0,0,0,4,2,2,"High resistance"
"1410",2018,"High resistance",4659,7742,0,2,1,0,0,6,0.000000000000000181898940354586,3,2,1,"High resistance"
"1411",2018,"High resistance",4674,7794,0,2,2,0,0,1,1.61095999410595,4,2,2,"High resistance"
"1412",2018,"High resistance",4678,7800,0,1,2,0,0,1,1.51224247669566,3,1,2,"High resistance"
"1413",2018,"High resistance",4679,7802,0,2,2,0,0,1,0.00102288665556302,4,2,2,"High resistance"
"1414",2018,"High resistance",4965,8416,0,1,2,0,0,1,0.00505517821873364,3,1,2,"High resistance"
"1415",2018,"Low resistance",94,132,0,0,1,0,0,2018,0.0000000000000174622982740402,1,0,1,"Low resistance"
"1416",2018,"Low resistance",141,189,0,0,1,0,0,2018,0.24703199578965,1,0,1,"Low resistance"
"1417",2018,"Low resistance",262,345,0,0,1,0,0,2018,0.000000000000107957021100447,1,0,1,"Low resistance"
"1418",2018,"Low resistance",381,556,0,0,1,0,0,2018,0.0000000000000180989445652813,1,0,1,"Low resistance"
"1419",2018,"Low resistance",400,582,0,0,1,0,0,2018,0.0000000000000651198206469417,1,0,1,"Low resistance"
"1420",2018,"Low resistance",444,649,0,0,1,0,0,2018,9.95136737441289,1,0,1,"Low resistance"
"1421",2018,"Low resistance",525,790,0,0,1,0,0,2018,0.0000000000000116415321826935,1,0,1,"Low resistance"
"1422",2018,"Low resistance",599,895,0,0,1,0,0,2018,0.00000000000000654836185276508,1,0,1,"Low resistance"
"1423",2018,"Low resistance",611,913,0,0,1,0,0,2018,0,1,0,1,"Low resistance"
"1424",2018,"Low resistance",752,1181,0,0,1,0,0,2018,1.11134928309191,1,0,1,"Low resistance"
"1425",2018,"Low resistance",853,1308,0,0,2,0,0,2,0.00000000000000586625192866563,2,0,2,"Low resistance"
"1426",2018,"Low resistance",987,1600,0,0,1,0,0,2018,0.0000000000000000056843418860808,1,0,1,"Low resistance"
"1427",2018,"Low resistance",1179,1917,0,0,2,0,0,1,0.182259671382754,2,0,2,"Low resistance"
"1428",2018,"Low resistance",1240,2002,0,0,1,0,0,2018,0.0000000000000116415321826935,1,0,1,"Low resistance"
"1429",2018,"Low resistance",2163,3530,0,0,1,0,0,2018,0.799960204062124,1,0,1,"Low resistance"
"1430",2018,"Low resistance",2252,3686,0,0,5,0,0,6,0.00000000000000194688709598267,5,0,5,"Low resistance"
"1431",2018,"Low resistance",2254,3688,0,0,3,0,0,6,0.000000000892578100319952,3,0,3,"Low resistance"
"1432",2018,"Low resistance",2321,3807,0,0,3,0,0,6,0.00000006886310910732,3,0,3,"Low resistance"
"1433",2018,"Low resistance",2385,3986,0,0,5,0,0,5,0.00000000000145737431012094,5,0,5,"Low resistance"
"1434",2018,"Low resistance",2390,3996,0,0,3,0,0,5,0.0000301090961668649,3,0,3,"Low resistance"
"1435",2018,"Low resistance",2391,3997,0,0,4,0,0,5,0.00000000166648387676105,4,0,4,"Low resistance"
"1436",2018,"Low resistance",2399,4012,0,0,2,0,0,5,0.00000972241675190162,2,0,2,"Low resistance"
"1437",2018,"Low resistance",4661,7744,0,0,2,0,0,0,0.00000000000000000941469124882133,2,0,2,"Low resistance"
"1438",2018,"Low resistance",4666,7759,0,0,1,0,0,2018,0.0000000000000333784555550665,1,0,1,"Low resistance"
"1439",2018,"Low resistance",4675,7795,0,0,2,0,0,1,1.24644781777004,2,0,2,"Low resistance"
"1440",2018,"Low resistance",4829,8017,0,0,4,0,0,0,0.000000717931436207664,4,0,4,"Low resistance"
"1441",2018,"Low resistance",4835,8027,0,0,3,0,0,0,0,3,0,3,"Low resistance"
"1442",2018,"Low resistance",4837,8028,0,0,2,0,0,0,0.00000132836538762149,2,0,2,"Low resistance"
"1443",2018,"Low resistance",4838,8033,0,0,1,0,0,2018,0.000269350407465641,1,0,1,"Low resistance"
"1444",2018,"Low resistance",4864,8136,0,0,3,0,0,6,0.0000000741166062653065,3,0,3,"Low resistance"
"1445",2018,"Low resistance",4872,8159,0,0,2,0,0,6,0.000000000191856270248536,2,0,2,"Low resistance"
"1446",2018,"Low resistance",4877,8190,0,0,5,0,0,6,0,5,0,5,"Low resistance"
"1447",2018,"Low resistance",4878,8190,0,0,5,0,0,0,0,5,0,5,"Low resistance"
"1448",2018,"Low resistance",4881,8193,0,0,3,0,0,6,0.00000000367399770766497,3,0,3,"Low resistance"
"1449",2018,"Low resistance",4964,8409,0,0,2,0,0,1,0.0000000000000931322574615479,2,0,2,"Low resistance"
"1450",2018,"Moderate resistance",370,538,1,0,0,0,0,2018,9.84265518070235,1,1,0,"Moderate resistance"
"1451",2018,"Moderate resistance",371,539,1,0,0,1,0,2018,0.000000059619382591336,2,2,0,"Moderate resistance"
"1452",2018,"Moderate resistance",373,540,0,0,0,1,0,2018,0.868356444477794,1,1,0,"Moderate resistance"
"1453",2018,"Moderate resistance",432,630,0,0,2,0,0,32,0.122144535388052,2,0,2,"Moderate resistance"
"1454",2018,"Moderate resistance",675,1074,0,1,0,0,0,2018,0.0000000000000174622982740402,1,1,0,"Moderate resistance"
"1455",2018,"Moderate resistance",866,1339,0,1,0,0,0,2018,0.0000000000000245833922662975,1,1,0,"Moderate resistance"
"1456",2018,"Moderate resistance",922,1510,0,1,0,0,0,2018,0.571776550472927,1,1,0,"Moderate resistance"
"1457",2018,"Moderate resistance",1194,1941,1,0,0,0,0,2018,2.17831752295911,1,1,0,"Moderate resistance"
"1458",2018,"Moderate resistance",1195,1943,0,0,0,1,0,2018,1.13060919317201,1,1,0,"Moderate resistance"
"1459",2018,"Moderate resistance",1200,1950,1,0,1,0,0,24,0.443254068935276,2,1,1,"Moderate resistance"
"1460",2018,"Moderate resistance",1201,1951,0,0,1,1,0,24,0.220338186872205,2,1,1,"Moderate resistance"
"1461",2018,"Moderate resistance",1203,1953,1,0,1,0,0,27,0.75058165769989,2,1,1,"Moderate resistance"
