"","dist_year","dist_type","grove_name","unit_name","landowner","hectares","dist_group"
"33",1987,"modsev_fire","Monache Tubs","Private","Private",0.9,"Wildfire"
"34",1987,"modsev_fire","Nutmeg","Private","Private",3.3,"Wildfire"
"35",1987,"modsev_fire","Salt Creek Ridge","Private","Private",2.2,"Wildfire"
"36",1987,"modsev_fire","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",2.1,"Wildfire"
"37",1987,"undetected_change","Case Mountain","Bureau of Land Management","Bureau of Land Management",11,"Wildfire"
"38",1987,"undetected_change","Coffee Pot","Bureau of Land Management","Bureau of Land Management",0,"Wildfire"
"39",1987,"undetected_change","Monache Tubs","Bureau of Land Management","Bureau of Land Management",5.9,"Wildfire"
"40",1987,"undetected_change","Nutmeg","Bureau of Land Management","Bureau of Land Management",6,"Wildfire"
"41",1987,"undetected_change","Redwood Mountain","Sequoia and Kings Canyon National Parks","National Park Service",15.1,"Wildfire"
"42",1987,"undetected_change","Coffee Pot","Private","Private",0.8,"Wildfire"
"43",1987,"undetected_change","Monache Tubs","Private","Private",0.2,"Wildfire"
"44",1987,"undetected_change","Nutmeg","Private","Private",5.2,"Wildfire"
"45",1987,"undetected_change","Salt Creek Ridge","Private","Private",0.9,"Wildfire"
"46",1987,"undetected_change","Redwood Mountain","Giant Sequoia National Monument","US Forest Service",7.1,"Wildfire"
"47",1988,"lowsev_fire","Giant Forest","Sequoia and Kings Canyon National Parks","National Park Service",0.6,"Wildfire"
"48",1988,"undetected_change","Giant Forest","Sequoia and Kings Canyon National Parks","National Park Service",10.1,"Wildfire"
"49",1991,"highsev_fire","East Fork","Sequoia and Kings Canyon National Parks","National Park Service",0.2,"Wildfire"
"50",1991,"lowsev_fire","East Fork","Sequoia and Kings Canyon National Parks","National Park Service",67,"Wildfire"
"51",1991,"modsev_fire","East Fork","Sequoia and Kings Canyon National Parks","National Park Service",5.5,"Wildfire"
"52",1991,"undetected_change","East Fork","Sequoia and Kings Canyon National Parks","National Park Service",138.4,"Wildfire"
"53",1994,"undetected_change","Giant Forest","Sequoia and Kings Canyon National Parks","National Park Service",0.9,"Wildfire"
